MONTH,Rg,T,NEE,VPD,H,LE,SW_OUT,LW_IN,LW_OUT,PREC
9.0,51.88,12.62,1.02955,2.597,-3.399,20.835,-9999.0,375.17,379.5,0.0
9.0,416.69,13.25,-10.1686,3.303,102.034,78.355,-9999.0,298.3,384.79,0.0
9.0,432.79,13.9,-11.7012,3.852,136.614,107.622,-9999.0,300.23,388.27,0.0
9.0,290.0,14.66,-7.161810000000001,6.796,53.514,123.869,-9999.0,307.28,390.76,0.0
9.0,493.1,16.23,-9.14574,9.191,207.832,167.796,-9999.0,329.35,402.2,0.0
9.0,434.38,15.9,-12.7005,8.902999999999997,174.97400000000005,162.026,-9999.0,316.74,399.98,0.0
9.0,211.13,13.71,-8.086969999999999,4.126,20.834,86.26299999999998,-9999.0,363.78,385.09,0.0
9.0,226.94,13.89,-9.52252,4.7860000000000005,40.857,134.691,-9999.0,364.16,386.35,0.0
9.0,366.14,14.28,-10.9592,5.4460000000000015,75.915,89.149,-9999.0,334.03,389.48,0.0
9.0,420.2,15.02,-9.48143,5.773,108.445,92.68,-9999.0,329.8,394.12,0.0
9.0,444.32,15.56,-9.93579,6.1,131.391,101.427,-9999.0,322.83,397.16,0.0
9.0,435.08,16.18,-11.5864,6.428,143.482,135.966,-9999.0,324.33,400.65,0.0
9.0,465.06,16.55,-10.13,6.755,149.741,117.78,-9999.0,322.09,402.17,0.0
9.0,434.18,16.85,-7.28755,7.082000000000002,135.754,121.857,-9999.0,322.12,403.09,0.0
9.0,405.6,17.0,-10.5135,7.41,169.31799999999996,166.748,-9999.0,323.49,403.95,0.0
9.0,368.49,16.94,-5.807919999999998,7.278,118.953,142.091,-9999.0,326.34,403.39,0.0
9.0,399.47,11.92,-9.85423,4.474,191.745,128.488,-9999.0,290.24,378.23,0.0
9.0,429.42,12.55,-2.97355,5.28,171.362,209.065,-9999.0,292.61,381.99,0.0
9.0,454.32,13.15,-9.96625,6.086,163.475,125.423,-9999.0,294.48,384.5,0.0
9.0,468.04,13.52,-9.58296,6.6370000000000005,160.751,137.257,-9999.0,295.38,386.33,0.0
9.0,473.55,13.99,-12.7046,7.187,228.692,160.923,-9999.0,297.52,389.4,0.0
9.0,469.06,14.23,-11.9981,7.737,181.486,110.872,-9999.0,298.89,391.02,0.0
9.0,457.66,14.42,-10.2701,8.287,185.327,153.22899999999996,-9999.0,299.48,391.35,0.0
9.0,402.28,15.39,-9.83869,9.508,154.369,94.907,-9999.0,304.95,395.87,0.0
9.0,364.46,15.43,-8.02605,8.961,163.601,140.589,-9999.0,305.13,395.83,0.0
9.0,350.31,13.92,-13.84,2.625,124.938,117.241,-9999.0,315.1,388.27,0.0
9.0,397.89,14.87,-9.41371,3.307,134.615,87.22200000000002,-9999.0,318.97,393.02,0.0
9.0,127.25,14.38,-2.94634,5.355,5.832999999999998,58.115,-9999.0,323.1,386.66,0.0
9.0,393.35,15.85,-10.1431,6.72,125.718,126.482,-9999.0,315.05,397.05,0.0
9.0,326.1,15.94,-8.88275,6.648,98.186,100.331,-9999.0,314.79,396.14,0.0
9.0,371.14,13.07,-5.7033,2.8080000000000003,178.12900000000005,51.107,-9999.0,320.43,384.52,0.0
9.0,393.2,14.08,-10.1902,3.863,214.722,82.95100000000002,-9999.0,322.32,389.3,0.0
9.0,401.533,15.28,-12.1744,4.548,207.959,105.949,-9999.0,327.81,397.64,0.0
9.0,405.0,15.53,-12.8262,5.233,288.3590000000001,84.52600000000002,-9999.0,327.66,398.61,0.0
9.0,460.27,15.33,-11.2837,5.917999999999998,255.253,115.32,-9999.0,340.97,396.21,0.0
9.0,256.9,14.9,-8.70693,7.2879999999999985,153.495,105.984,-9999.0,332.19,391.65,0.0
9.0,243.36,13.23,-8.90473,4.464,61.603,47.87,-9999.0,351.02,385.53,0.0
9.0,320.53,14.45,-11.0379,4.9860000000000015,108.229,89.045,-9999.0,345.17,390.78,0.0
9.0,360.51,15.54,-8.94496,7.075,95.805,99.398,-9999.0,316.91,395.52,0.0
9.0,376.67,16.03,-8.97124,7.597,81.388,101.561,-9999.0,320.55,397.51,0.0
9.0,331.61,16.13,-6.7629199999999985,7.38,56.46,70.37899999999998,-9999.0,313.73,397.58,0.0
9.0,101.94,11.09,-1.92345,2.875,48.21100000000001,24.48,-9999.0,368.88,371.83,0.0
9.0,134.48,11.21,-2.7831900000000003,3.382,41.167,24.065,-9999.0,368.92,373.14,0.0
9.0,145.86,11.25,-5.29694,3.889,45.011,37.297,-9999.0,368.12,373.7,0.0
9.0,94.74,11.28,-0.966259,4.204,12.892,23.587,-9999.0,368.31,373.47,0.0
9.0,71.53,11.75,1.51135,5.151,42.875,10.363,-9999.0,370.0,374.78,0.0
9.0,51.5,12.69,-0.718593,5.449,21.105,20.015,-9999.0,371.34,378.96,0.0
9.0,300.47,13.38,-8.515369999999999,1.185,99.685,77.681,-9999.0,325.86,383.8,0.0
9.0,168.97,13.49,-4.29297,1.3119999999999998,67.848,63.892,-9999.0,359.88,383.8,0.0
9.0,309.88,14.07,-9.11543,1.544,90.184,74.221,-9999.0,348.22,388.51,0.0
9.0,228.83,14.36,-6.0374300000000005,1.648,43.648,91.765,-9999.0,337.94,388.71,0.0
9.0,128.64,14.25,-3.45419,1.753,22.74,79.044,-9999.0,359.09,387.1,0.0
9.0,251.88,14.66,-9.9081,1.857,103.868,66.718,-9999.0,346.38,391.68,0.0
9.0,334.4,15.57,-10.5819,1.961,139.847,139.531,-9999.0,341.0,396.96,0.0
9.0,269.79,15.56,-9.66846,2.066,87.12299999999998,112.475,-9999.0,326.46,395.2,0.0
9.0,199.43,15.47,-4.94038,2.0980000000000003,10.068,45.269,-9999.0,334.71,393.93,0.0
9.0,28.07,3.81,0.6409229999999999,0.475,-73.556,39.348,-9999.0,329.95,334.21,0.2
9.0,32.12,3.87,1.08618,0.482,-61.442,20.973000000000006,-9999.0,330.88,334.6,0.05
9.0,44.94,3.94,-0.369978,0.488,-76.592,34.483000000000004,-9999.0,330.92,334.71,0.02
9.0,40.69,3.95,-0.672767,0.4970000000000001,-57.081,16.887999999999998,-9999.0,330.11,334.82,0.16
9.0,44.68,3.9,0.768625,0.505,-35.522,29.776,-9999.0,329.79,334.48,0.79
9.0,53.5,3.8,0.33465700000000004,0.513,-35.802,28.325,-9999.0,329.72,334.48,0.58
9.0,40.25,3.78,0.821578,0.522,-29.47,25.769,-9999.0,329.6,334.29,0.43
9.0,32.24,3.64,2.61507,0.53,-28.596,49.036,-9999.0,328.22,333.1,1.07
9.0,31.03,3.27,1.63539,0.5379999999999999,-28.072,22.109,-9999.0,325.81,331.49,1.04
9.0,293.33,2.25,-5.09172,3.05,119.39,75.722,-9999.0,276.79,327.86,0.0
9.0,107.62,2.01,-3.21842,3.229,15.42,68.491,-9999.0,299.05,325.27,0.0
9.0,127.52,2.31,-3.5196,3.3760000000000003,18.249,60.871,-9999.0,302.3,326.97,0.0
9.0,172.63,2.69,-6.20935,3.522,56.622,63.62300000000001,-9999.0,302.75,328.91,0.0
9.0,218.66,2.96,-7.815339999999999,3.668,75.07,62.808,-9999.0,301.11,330.78,0.0
9.0,176.48,3.03,-5.95169,3.814,61.989,67.059,-9999.0,303.41,330.52,0.0
9.0,165.3,3.05,-5.4455800000000005,3.96,40.33,53.934,-9999.0,304.01,330.71,0.0
9.0,139.49,3.16,-4.05836,4.107,36.205,60.559,-9999.0,305.19,330.89,0.0
9.0,177.09,6.81,-12.0855,1.962,112.66,37.048,-9999.0,335.26,350.86,0.0
9.0,244.03,7.59,-9.00254,2.209,140.387,80.944,-9999.0,333.67,355.71,0.0
9.0,219.98,8.49,-10.7698,2.613,114.938,48.056,-9999.0,340.88,359.59,0.0
9.0,341.34,8.86,-10.4726,2.692,146.935,58.867,-9999.0,325.66,362.76,0.0
9.0,294.68,9.02,-8.81278,2.7710000000000004,131.67600000000002,54.628,-9999.0,299.65,362.31,0.0
9.0,302.2,9.32,-9.50352,2.85,142.338,65.883,-9999.0,302.85,364.02,0.0
9.0,73.47,9.27,-1.27203,1.123,13.967,7.9060000000000015,-9999.0,357.37,361.29,0.0
9.0,119.19,9.69,-3.60089,1.24,27.033,41.929,-9999.0,356.22,363.9,0.0
9.0,114.81,10.2,-5.08298,1.357,49.42,61.964,-9999.0,355.59,366.21,0.0
9.0,148.89,10.68,-7.30416,1.545,63.089,53.253,-9999.0,351.92,368.84,0.0
9.0,160.74,11.2,-7.99679,1.733,73.211,38.578,-9999.0,350.86,371.22,0.0
9.0,186.54,11.71,-6.79117,1.921,43.52,38.721,-9999.0,347.57,373.85,0.0
9.0,149.14,12.23,-4.17376,2.484,24.574,46.863,-9999.0,349.72,376.07,0.0
9.0,328.56,9.4,-7.265339999999999,3.151,67.108,120.965,-9999.0,281.32,361.56,0.0
9.0,365.12,10.01,-7.67472,3.632,89.164,116.603,-9999.0,285.02,365.03,0.0
9.0,397.03,10.66,-9.97981,4.113,146.188,121.797,-9999.0,295.27,368.62,0.0
9.0,285.75,10.79,-6.32233,4.475,70.813,106.54,-9999.0,326.78,369.38,0.0
9.0,279.74,10.99,-9.00005,4.838,70.544,198.817,-9999.0,326.8,370.21,0.0
9.0,344.14,11.6,-9.08308,5.2010000000000005,89.854,185.757,-9999.0,316.91,373.27,0.0
9.0,264.11,11.78,-7.27415,6.289,90.159,146.339,-9999.0,334.11,372.98,0.0
9.0,303.36,11.63,-7.94849,3.993,38.644,68.745,-9999.0,300.03,373.65,0.0
9.0,266.62,11.97,-8.85631,4.311,30.083,77.34100000000002,-9999.0,308.58,375.37,0.0
9.0,313.18,12.5,-11.0049,4.628,44.831,104.846,-9999.0,316.55,379.23,0.0
9.0,317.53,13.31,-10.9954,4.896,75.161,144.059,-9999.0,317.53,383.56,0.0
9.0,236.29,13.68,-9.5329,5.164,47.49100000000001,97.673,-9999.0,328.91,384.25,0.0
9.0,164.14,13.61,-6.0899199999999984,5.432,-3.912,65.702,-9999.0,327.63,382.69,0.0
9.0,156.98,13.85,-3.70233,5.7,4.731,69.236,-9999.0,350.94,384.69,0.0
9.0,122.45,13.88,-2.77968,5.968,-7.546,37.77,-9999.0,351.12,383.82,0.0
9.0,131.88,13.66,-3.8713,6.2360000000000015,-11.925,73.832,-9999.0,349.93,383.37,0.0
9.0,320.4,10.83,-8.17163,4.573,79.59100000000002,98.647,-9999.0,279.52,367.83,0.0
9.0,348.3,11.61,-8.05964,5.105,77.633,125.411,-9999.0,283.06,372.83,0.0
9.0,373.05,12.01,-7.1079,5.6370000000000005,96.38,109.036,-9999.0,284.94,374.84,0.0
9.0,382.36,12.16,-8.06311,5.854,121.186,125.731,-9999.0,286.58,375.62,0.0
9.0,375.43,12.24,-8.53785,6.072,140.985,118.177,-9999.0,287.45,375.97,0.0
9.0,382.66,12.55,-9.29849,6.29,160.164,172.58599999999996,-9999.0,288.52,378.43,0.0
9.0,377.51,12.54,-9.84697,6.507999999999999,161.388,122.804,-9999.0,289.64,377.24,0.0
9.0,352.39,12.5,-6.97463,6.726,91.806,89.664,-9999.0,292.44,376.91,0.0
9.0,293.29,12.63,-5.71019,6.944,76.705,130.137,-9999.0,296.92,376.81,0.0
9.0,136.09,6.9,-4.07356,3.591,46.036,50.54,-9999.0,331.91,349.25,0.0
9.0,178.49,7.16,-5.64214,3.786,66.232,40.541,-9999.0,330.36,351.11,0.0
9.0,139.01,7.21,-3.8793,3.981,51.792,24.796,-9999.0,333.35,350.94,0.0
9.0,122.57,7.31,-4.75924,4.148,44.709,39.878,-9999.0,334.54,351.64,0.0
9.0,130.48,7.59,-5.899,4.316,51.505,49.08,-9999.0,334.95,353.03,0.0
9.0,134.2,7.8,-5.52149,4.4830000000000005,45.25100000000001,53.861,-9999.0,334.18,353.83,0.0
9.0,143.15,8.0,-6.73853,4.651,72.65,67.718,-9999.0,334.63,355.0,0.0
9.0,129.4,8.05,-4.9948,4.819,58.199,41.692,-9999.0,334.63,355.2,0.0
9.0,143.34,8.18,-4.15866,4.9860000000000015,38.143,42.459,-9999.0,333.28,355.86,0.0
10.0,291.4,7.95,-8.02564,2.119,81.715,46.261,-9999.0,276.06,354.5,0.0
10.0,306.14,8.91,-5.41482,2.489,52.912,49.396,-9999.0,281.89,359.94,0.0
10.0,200.22,9.71,-4.99381,3.063,31.529,24.24,-9999.0,303.49,362.27,0.0
10.0,253.42,10.07,-7.023339999999999,3.267,57.692,47.878,-9999.0,325.7,365.29,0.0
10.0,219.17,10.49,-7.72094,3.471,67.89399999999999,46.42,-9999.0,335.13,367.83,0.0
10.0,257.76,10.9,-9.52231,3.674,108.194,95.279,-9999.0,326.58,369.8,0.0
10.0,292.36,11.22,-8.85719,3.878,130.743,70.61,-9999.0,327.25,371.75,0.0
10.0,188.23,10.96,-5.81347,4.082,52.094,51.146,-9999.0,323.98,369.4,0.0
10.0,307.13,11.21,-7.45944,2.239,169.85299999999995,48.632,-9999.0,303.57,373.24,0.0
10.0,199.23,11.32,-4.829280000000002,2.523,68.905,32.714,-9999.0,312.42,371.83,0.0
10.0,53.77,10.29,-0.102988,0.89,6.355,15.397,-9999.0,364.28,366.87,0.0
10.0,58.75,10.48,1.31866,0.992,4.17,37.396,-9999.0,365.57,368.41,0.0
10.0,188.54,5.68,-9.45672,1.557,74.241,60.538,-9999.0,307.65,344.0,0.0
10.0,284.98,6.22,-9.00592,1.741,98.395,62.747,-9999.0,291.95,347.94,0.0
10.0,149.27,6.2,-6.05219,1.925,77.605,68.99600000000001,-9999.0,311.66,346.78,0.0
10.0,150.29,6.2,-7.12684,2.216,73.717,77.755,-9999.0,331.98,347.0,0.0
10.0,206.64,6.16,-8.24113,2.507,91.478,39.919,-9999.0,327.41,347.37,0.0
10.0,157.02,5.92,-6.73284,2.798,84.535,46.108,-9999.0,329.03,345.72,0.0
10.0,103.0,5.5,-3.94476,3.089,55.951,35.255,-9999.0,329.54,343.01,0.0
10.0,132.96,5.16,-6.70424,3.38,76.234,72.22,-9999.0,321.94,341.57,0.0
10.0,98.29,5.01,-3.97848,3.671,52.601000000000006,33.956,-9999.0,325.77,340.68,0.0
10.0,31.37,4.24,-1.24445,2.735,-1.7,16.624000000000002,-9999.0,326.74,335.85,0.0
10.0,33.42,4.35,-1.6713,2.9330000000000003,0.045,10.477,-9999.0,326.42,336.6,0.0
10.0,115.93,4.79,-6.02923,3.13,43.743,36.626,-9999.0,322.02,339.92,0.0
10.0,75.08,5.05,-3.96539,3.3280000000000003,35.7,21.445,-9999.0,325.16,340.2,0.0
10.0,98.51,4.95,-5.98286,2.889,27.545,30.186,-9999.0,319.04,339.79,0.0
10.0,104.56,5.32,-6.70455,3.1180000000000003,34.055,32.364000000000004,-9999.0,321.32,341.59,0.0
10.0,129.35,5.62,-8.10518,3.347,50.855,63.441,-9999.0,321.15,343.24,0.0
10.0,256.61,6.16,-10.6893,3.5010000000000003,90.61,63.471,-9999.0,297.03,346.31,0.0
10.0,249.17,6.37,-11.2742,3.655,101.292,46.911,-9999.0,272.85,346.49,0.0
10.0,321.48,6.73,-13.7777,3.809,205.893,59.547,-9999.0,273.48,348.63,0.0
10.0,327.98,7.19,-14.7743,3.963,214.749,71.934,-9999.0,293.88,352.21,0.0
10.0,297.21,7.28,-10.8667,4.118,161.687,66.943,-9999.0,275.9,352.03,0.0
10.0,245.53,7.27,-10.0295,4.272,102.374,54.632,-9999.0,270.0,350.87,0.0
10.0,46.76,5.99,-2.75969,2.293,-5.3210000000000015,17.275,-9999.0,329.48,343.59,0.06
10.0,45.6,5.97,-2.65957,2.315,3.178,17.183,-9999.0,328.69,343.72,0.01
10.0,54.87,5.86,-2.65537,2.337,-44.41,18.242,-9999.0,332.09,343.43,0.22
10.0,41.19,5.49,-1.74907,2.0780000000000003,-43.749,8.512,-9999.0,334.08,341.86,0.61
10.0,36.44,5.44,-1.83047,1.818,-40.672,14.893,-9999.0,334.3,341.86,0.8
10.0,25.46,5.44,-0.41613,1.5590000000000002,-29.78,19.072,-9999.0,335.8,341.75,0.91
10.0,20.47,5.5,-0.009796,1.2990000000000002,-24.798,13.722,-9999.0,337.57,341.83,1.09
10.0,14.15,5.53,1.07561,1.04,-18.969,18.04,-9999.0,337.95,341.83,1.14
10.0,13.06,5.47,1.35432,0.78,-23.853,23.408,-9999.0,337.9,341.58,0.64
10.0,151.23,9.54,-6.797999999999999,0.7190000000000001,28.505,77.53399999999998,-9999.0,328.48,363.01,0.0
10.0,189.39,9.82,-6.02838,0.785,28.771,92.897,-9999.0,337.16,365.03,0.0
10.0,181.72,10.01,-5.63812,0.878,35.506,87.928,-9999.0,317.99,366.28,0.0
10.0,217.94,10.64,-8.14412,0.97,110.434,129.93,-9999.0,312.4,370.12,0.0
10.0,297.14,10.91,-10.0425,1.063,136.023,77.577,-9999.0,303.08,372.25,0.0
10.0,112.93,10.74,-3.88665,1.342,36.383,63.988,-9999.0,332.41,368.7,0.0
10.0,79.05,10.75,-0.42177,0.85,-0.929,13.305,-9999.0,361.25,370.29,0.0
10.0,38.05,9.18,0.131907,0.561,8.182,11.502,-9999.0,356.85,360.61,0.06
10.0,45.0,9.18,0.955169,0.583,-13.505,12.125,-9999.0,357.74,360.85,0.17
10.0,43.27,9.27,1.26157,0.5870000000000001,-7.579,7.3210000000000015,-9999.0,358.91,361.37,0.4
10.0,36.86,9.29,1.93843,0.5920000000000001,-35.98900000000001,18.049,-9999.0,357.78,361.26,0.07
10.0,65.29,9.46,-1.11123,0.597,-7.67,28.17,-9999.0,356.14,362.31,0.01
10.0,24.28,9.27,4.87169,0.601,-4.416,23.186,-9999.0,355.59,360.71,0.01
10.0,25.49,8.79,1.52138,0.606,-5.634,14.479,-9999.0,352.55,358.36,0.03
10.0,21.61,8.6,2.26325,0.611,-25.218000000000004,11.366,-9999.0,352.81,357.4,0.0
10.0,82.0,8.904,-3.67121,1.6030000000000002,37.844,21.926,8.0,302.87,316.05,0.0
10.0,117.85,9.639,-6.15222,1.695,58.124,6.069,11.47,300.72,316.99,0.0
10.0,126.69,9.772,-5.1619199999999985,1.786,67.017,23.321,12.66,300.05,317.89,0.0
10.0,123.54,9.851,-4.5323699999999985,1.883,62.09,17.473,12.64,301.33,318.27,0.0
10.0,83.5,9.293,-5.41559,1.98,43.40600000000001,40.695,7.95,304.63,317.57,0.0
10.0,86.88,9.29,-4.39933,2.077,36.594,26.85,8.68,304.38,317.26,0.01
10.0,103.96,9.468,-5.16967,2.271,49.952,29.639,10.06,301.49,318.26,0.0
10.0,147.7,10.106,-6.19493,1.857,41.457,13.795,16.28,278.89,316.87,0.0
10.0,139.01,10.101,-8.68061,1.983,56.994,26.138,13.93,287.28,318.53,0.0
10.0,252.08,9.61,-8.112260000000001,2.108,126.744,12.646,35.37,259.6,321.66,0.0
10.0,265.99,9.315,-7.89752,2.187,111.205,25.841,37.57,246.98,323.13,0.0
10.0,258.293,0.5670000000000001,-9.15859,2.265,174.517,65.079,39.91,244.4,326.16,0.0
10.0,256.81,8.783,-7.39955,2.343,149.556,64.743,41.86,236.62,327.16,0.0
10.0,256.52,7.53,0.7155,2.26,57.158,58.168,37.58,237.32,319.82,0.0
10.0,246.735,1.264,-2.69442,2.333,71.51100000000002,39.059,37.43,238.05,322.3,0.0
10.0,192.61,1.481,-3.4938,2.407,113.712,30.479,38.44,238.97,324.05,0.0
10.0,10.0,6.688,0.564167,0.423,-9.883,8.172,2.93,331.12,334.23,1.73
10.0,37.29,6.9689999999999985,0.030935200000000006,0.426,-16.203,9.255,6.72,332.87,335.06,0.23
10.0,24.57,6.9689999999999985,0.294296,0.429,-12.383,6.442,4.68,332.66,334.63,0.0
10.0,34.75,6.9689999999999985,-0.46675,0.428,-3.399,5.12,6.82,332.73,335.03,0.18
10.0,30.17,6.9689999999999985,-0.308167,0.426,-3.642,7.7029999999999985,5.97,332.59,335.28,0.61
10.0,27.53,6.9689999999999985,-0.0840926,0.424,0.6890000000000001,13.183,6.45,333.62,336.17,0.29
10.0,73.43,3.482,-1.94278,0.35200000000000004,-1.983,26.964,6.06,333.87,335.76,0.01
10.0,87.17,3.3710000000000004,-2.73831,0.354,-11.629,26.78,8.14,332.92,335.93,0.07
10.0,106.49,3.26,-2.75639,0.355,-11.899,46.269,8.16,332.45,336.34,0.03
10.0,34.76,-1.834,-1.61559,1.128,36.614,32.652,3.85,295.46,307.86,0.0
10.0,34.54,-1.765,-0.5636479999999999,1.192,28.311,69.795,3.48,295.37,307.55,0.0
10.0,37.82,-1.695,-1.31451,1.256,30.002,41.878,4.75,294.44,306.88,0.0
10.0,45.35,-1.589,-1.84458,1.346,34.33,32.034,4.94,294.18,307.11,0.0
10.0,40.62,-1.482,-1.272,1.436,32.477,41.628,3.66,295.15,307.54,0.0
10.0,30.95,-1.375,-0.899,1.526,18.198,26.406,1.62,296.43,307.89,0.0
10.0,190.84,-4.458,0.30588000000000004,1.525,104.512,13.593,37.42,207.19,293.6,0.0
10.0,220.72,-4.172,0.952361,1.641,110.03,28.785,39.95,208.65,295.54,0.0
10.0,240.78,-3.886,0.566407,1.757,162.44799999999995,20.724,40.97,209.31,297.12,0.0
10.0,241.393,-3.487,-0.546611,1.953,151.717,21.296,40.79,210.46,300.14,0.0
10.0,231.28,-3.2880000000000003,0.894241,2.052,171.304,37.614,40.38,210.39,300.83,0.0
10.0,184.61,-5.056,0.214648,1.3869999999999998,93.856,14.433,34.3,213.2,291.29,-9999.0
10.0,139.81,-4.668,0.440009,1.479,39.356,8.238999999999999,23.09,212.74,292.1,-9999.0
10.0,174.03,-4.2810000000000015,0.0991204,1.571,60.613,7.432,27.42,214.01,294.25,-9999.0
10.0,200.28,-3.987,0.209037,1.6669999999999998,105.784,10.434,31.59,214.58,296.28,-9999.0
10.0,198.107,-3.694,0.807074,1.7619999999999998,137.474,11.536,35.91,214.27,298.4,-9999.0
10.0,220.01,-3.4,0.399815,1.858,168.00799999999995,14.754,39.33,214.93,299.88,-9999.0
10.0,58.4,-1.967,-0.0725185,2.1830000000000003,6.515,2.465,6.45,281.28,303.31,-9999.0
10.0,64.07,-1.758,0.0275093,2.258,9.654,13.148,6.96,289.36,304.56,-9999.0
10.0,69.83,-1.5490000000000002,0.0236204,2.334,14.028,9.768,7.39,291.35,305.75,-9999.0
10.0,107.51,-1.411,-0.75538,2.364,10.783,21.66,11.75,285.02,307.63,-9999.0
10.0,108.78,-1.274,-0.547454,2.395,34.389,22.002,11.94,289.96,309.64,-9999.0
10.0,95.3,-1.136,-1.12124,2.426,40.61,6.735,10.54,291.31,310.5,-9999.0
10.0,24.3,2.425,-0.870944,0.8290000000000001,-2.26,13.179,8.31,319.32,320.63,0.02
10.0,19.47,2.541,-0.372944,0.804,-3.406,4.957,6.65,319.83,321.27,0.0
10.0,30.76,2.657,-1.29154,0.778,15.313,5.862,12.84,321.24,322.21,0.0
10.0,19.91,2.7880000000000003,-0.390352,0.767,10.377,11.726,8.83,322.29,322.84,0.0
10.0,17.8,2.919,-0.658917,0.755,19.075,14.934,7.02,323.73,324.15,0.0
10.0,15.87,3.049,-0.145296,0.743,2.185,9.235,6.78,324.55,325.23,0.0
10.0,15.56,6.146,0.269139,0.461,-4.816,19.277,7.82,338.42,340.18,0.0
10.0,13.45,6.269,0.56775,0.462,-13.502,13.582,7.66,338.69,340.8,0.0
10.0,27.07,6.392,-0.353407,0.462,-9.125,10.943,15.67,339.23,341.72,0.0
10.0,33.85,6.534,-0.290454,0.463,-34.888000000000005,-12.333,15.49,340.47,343.11,0.0
10.0,31.35,6.676,-0.876704,0.465,-18.732,14.75,12.37,342.23,344.64,0.0
10.0,30.37,6.818,-0.450167,0.466,-7.9529999999999985,18.61,13.1,342.82,345.05,0.0
10.0,87.08,-1.992,-4.20712,0.89,12.06,13.269,-9999.0,291.21,323.31,0.0
10.0,91.77,-2.064,-4.36075,0.982,32.81,24.034,-9999.0,313.09,324.88,0.0
10.0,101.8,-1.541,-3.86349,1.053,31.375,22.263,-9999.0,295.67,325.32,0.0
10.0,132.4,-1.05,-5.4016,1.124,43.231,32.71,-9999.0,302.03,327.59,0.0
10.0,97.89,-1.828,-4.83772,1.195,39.966,30.391,-9999.0,315.28,329.25,0.0
11.0,15.0,9.07,1.3322200000000002,0.466,-22.314,28.204,0.34,354.84,358.77,0.0
11.0,21.9,8.95,0.320465,0.468,-31.874,-9.389,0.53,353.16,358.2,0.0
11.0,11.5,8.79,1.6768299999999998,0.47,-30.082,-12.587,-0.65,353.57,357.63,0.0
11.0,9.49,8.87,1.21704,0.472,3.574,22.247,-0.34,354.73,357.97,0.0
11.0,9.79,9.02,0.916293,0.474,-3.145,7.77,0.98,355.69,358.75,0.0
11.0,6.82,9.03,1.61319,0.476,-0.105,12.321,1.51,356.11,358.99,0.0
11.0,7.32,9.04,0.497733,0.478,-5.516,21.071,1.84,356.48,359.0,0.02
11.0,15.56,8.6,1.4503700000000002,0.491,-2.354,14.776,1.07,350.15,356.51,0.0
11.0,13.3,8.38,0.404475,0.4970000000000001,-2.384,13.859000000000002,0.63,350.15,355.38,0.0
11.0,12.13,8.27,1.23505,0.491,-0.428,17.832,1.52,350.92,354.98,0.01
11.0,15.85,8.38,-0.203256,0.485,9.691,-18.489,4.06,352.36,355.83,0.0
11.0,7.23,8.76,0.808439,0.473,6.1370000000000005,8.16,3.85,355.6,357.7,0.27
11.0,7.65,8.98,2.14759,0.467,-33.009,23.48,2.13,356.15,358.78,0.52
11.0,158.88,-0.76,-3.10558,0.718,60.26300000000001,27.931,20.8,277.88,313.61,0.0
11.0,165.1,-0.81,-2.80585,0.762,49.678,15.231,23.49,266.76,313.44,0.0
11.0,143.11,-0.88,-3.18324,0.8270000000000001,76.38600000000002,32.497,17.73,275.02,313.21,0.0
11.0,116.17,-1.34,-2.25831,0.8909999999999999,28.038,11.069,18.26,243.81,310.29,0.0
11.0,66.71,-2.02,-1.15756,1.084,-29.389,24.017,7.42,238.18,306.87,0.0
11.0,46.8,-3.13,0.876925,0.962,20.215,7.7360000000000015,4.0,286.27,302.41,0.0
11.0,49.46,-2.86,0.519305,1.018,26.545,6.8210000000000015,4.69,286.6,303.48,0.0
11.0,48.8,-2.52,0.712357,1.054,43.596,14.558,4.83,291.47,304.92,0.0
11.0,45.95,-2.29,0.153801,1.09,45.667,5.176,4.46,293.62,305.79,0.0
11.0,48.85,-2.11,-0.072412,1.126,46.052,9.842,4.77,292.42,306.61,0.0
11.0,46.81,-1.95,-0.5594779999999999,1.162,37.058,11.931,5.04,285.78,307.07,0.0
11.0,37.68,-1.87,-0.608899,1.198,26.157,6.259,3.84,276.69,307.12,0.0
11.0,33.33,-2.49,-0.002418,0.5379999999999999,5.376,12.825,6.76,298.91,304.31,0.04
11.0,36.03,-2.4,0.021259,0.5429999999999999,7.991,11.821,7.4,299.46,304.73,0.03
11.0,34.29,-2.29,0.37302,0.562,12.197,14.73,6.33,299.27,305.25,0.02
11.0,21.43,-2.31,0.533428,0.581,-1.311,17.33,3.83,299.52,305.07,0.06
11.0,25.42,-2.28,-0.1775,0.638,4.334,4.697,7.05,300.53,305.35,0.24
11.0,50.16,2.39,-1.05953,0.623,-13.678,-6.0310000000000015,28.33,328.85,326.09,0.0
11.0,37.47,2.67,-0.923399,0.612,-14.098,-5.603,21.41,329.69,327.21,0.0
11.0,40.87,2.89,-1.0870799999999998,0.6,-6.093,2.544,23.46,330.18,328.11,0.0
11.0,14.76,3.56,0.031651,0.503,3.753,7.661,1.16,327.03,331.53,0.0
11.0,16.13,3.46,-0.071616,0.515,0.518,10.177,1.31,326.83,331.2,0.0
11.0,15.29,3.58,0.106394,0.4970000000000001,2.4290000000000003,6.768,1.14,327.2,331.78,0.0
11.0,11.94,3.56,0.093628,0.49,-0.29100000000000004,13.06,1.27,327.17,331.63,0.0
